geo_boundary_type_id,geo_boundary_identifier,geo_boundary_definition_id,time_frame,index_raw,index_normalized,index_zscore,index_percentile,index_category
"4","39145","54","2020","61085","1.03","0.75","78.26","Above Average"
"4","39147","54","2020","39486","0.93","0.04","52.49","Above Average"
"4","39149","54","2020","33040","0.93","0.00","51.07","Below Average"
"4","39151","54","2020","277439","0.97","0.30","63.19","Above Average"
"4","39153","54","2020","359834","0.87","-0.46","33.16","Below Average"
"4","39155","54","2020","164875","1.03","0.79","79.43","Above Average"
"4","39157","54","2020","66164","0.95","0.13","56.29","Above Average"
"4","39159","54","2020","32795","0.84","-0.69","25.58","Below Average"
"4","39161","54","2020","22281","1.05","0.89","81.75","Above Average"
"4","39163","54","2020","10208","1.03","0.73","77.92","Above Average"
"4","39165","54","2020","128436","0.81","-0.89","20.14","Below Average"
"4","39167","54","2020","48816","1.02","0.67","76.06","Above Average"
"4","39169","54","2020","75696","0.89","-0.28","40.21","Below Average"
"4","39171","54","2020","27289","0.97","0.31","63.50","Above Average"
"4","39173","54","2020","85850","0.88","-0.34","37.83","Below Average"
"4","39175","54","2020","17044","1.01","0.64","75.22","Above Average"
"4","40001","54","2020","20580","1.29","2.69","99.69","Very high"
"4","40003","54","2020","4717","1.02","0.70","76.89","Above Average"
"4","40005","54","2020","11525","1.08","1.14","87.91","High"
"4","40007","54","2020","4082","1.01","0.64","75.04","Above Average"
"4","40009","54","2020","16257","0.98","0.40","66.93","Above Average"
"4","40011","54","2020","8006","0.98","0.42","67.62","Above Average"
"4","40013","54","2020","31688","0.96","0.24","61.21","Above Average"
"4","40015","54","2020","23446","1.08","1.13","87.47","High"
"4","40017","54","2020","86251","0.95","0.15","57.62","Above Average"
"4","40019","54","2020","35802","1.02","0.67","76.06","Above Average"
"4","40021","54","2020","39384","1.10","1.31","90.97","High"
"4","40023","54","2020","11957","1.06","0.98","83.85","Above Average"
"4","40025","54","2020","1718","0.98","0.41","67.18","Above Average"
"4","40027","54","2020","179146","0.89","-0.29","39.75","Below Average"
"4","40029","54","2020","4575","1.07","1.02","84.87","High"
"4","40031","54","2020","77994","0.86","-0.51","31.12","Below Average"
"4","40033","54","2020","4659","1.02","0.72","77.48","Above Average"
"4","40035","54","2020","11663","1.03","0.76","78.75","Above Average"
"4","40037","54","2020","51833","0.99","0.46","69.13","Above Average"
"4","40039","54","2020","19912","0.96","0.20","59.76","Above Average"
"4","40041","54","2020","35677","1.11","1.33","91.22","High"
"4","40043","54","2020","3799","1.07","1.07","85.71","High"
"4","40045","54","2020","3238","1.05","0.93","82.74","Above Average"
"4","40047","54","2020","43858","0.97","0.31","63.93","Above Average"
"4","40049","54","2020","21286","1.03","0.79","79.71","Above Average"
"4","40051","54","2020","38344","0.97","0.29","62.85","Above Average"
"4","40053","54","2020","3442","1.01","0.61","74.02","Above Average"
"4","40055","54","2020","4609","0.95","0.17","58.43","Above Average"
"4","40057","54","2020","1982","0.95","0.16","58.21","Above Average"
"4","40059","54","2020","2488","0.91","-0.14","45.19","Below Average"
"4","40061","54","2020","9294","0.99","0.43","68.02","Above Average"
"4","40063","54","2020","12135","1.15","1.67","95.11","High"
"4","40065","54","2020","18193","0.96","0.26","62.02","Above Average"
"4","40067","54","2020","4683","0.98","0.39","66.47","Above Average"
"4","40069","54","2020","8385","1.02","0.71","77.11","Above Average"
"4","40071","54","2020","36038","1.07","1.06","85.62","High"
"4","40073","54","2020","11826","1.07","1.09","86.30","High"
"4","40075","54","2020","7455","1.07","1.05","85.12","High"
"4","40077","54","2020","8925","1.09","1.20","89.17","High"
"4","40079","54","2020","39520","1.06","0.99","84.07","Above Average"
"4","40081","54","2020","26892","1.05","0.93","82.96","Above Average"
"4","40083","54","2020","32692","1.01","0.63","74.85","Above Average"
"4","40085","54","2020","6785","0.95","0.13","56.29","Above Average"
"4","40087","54","2020","25656","0.97","0.29","62.85","Above Average"
"4","40089","54","2020","25608","1.06","0.97","83.67","Above Average"
"4","40091","54","2020","17329","1.10","1.30","90.84","High"
"4","40093","54","2020","6162","1.08","1.13","87.47","High"
"4","40095","54","2020","13103","1.09","1.17","88.62","High"
"4","40097","54","2020","31668","1.04","0.82","80.30","Above Average"
"4","40099","54","2020","10607","1.03","0.77","79.03","Above Average"
"4","40101","54","2020","56221","1.09","1.19","88.83","High"
"4","40103","54","2020","9208","1.08","1.10","86.51","High"
"4","40105","54","2020","9005","1.14","1.58","94.12","High"
"4","40107","54","2020","11431","1.25","2.39","99.23","Very high"
"4","40109","54","2020","483259","0.88","-0.37","37.09","Below Average"
"4","40111","54","2020","29360","1.00","0.52","71.61","Above Average"
"4","40113","54","2020","35837","1.00","0.56","72.87","Above Average"
"4","40115","54","2020","25272","1.08","1.16","88.25","High"
"4","40117","54","2020","13633","1.11","1.33","91.22","High"
"4","40119","54","2020","48889","0.80","-1.00","17.85","Low"
"4","40121","54","2020","36569","1.05","0.93","82.96","Above Average"
"4","40123","54","2020","27896","0.98","0.40","66.93","Above Average"
"4","40125","54","2020","52124","1.00","0.52","71.33","Above Average"
"4","40127","54","2020","9399","1.08","1.12","87.26","High"
"4","40129","54","2020","2896","1.07","1.09","86.30","High"
"4","40131","54","2020","61565","0.94","0.10","55.15","Above Average"
"4","40133","54","2020","19966","1.08","1.14","87.69","High"
"4","40135","54","2020","33256","1.07","1.05","85.12","High"
"4","40137","54","2020","34113","1.02","0.67","76.06","Above Average"
"4","40139","54","2020","12335","0.84","-0.63","27.37","Below Average"
"4","40141","54","2020","6887","1.20","2.03","98.08","Very high"
"4","40143","54","2020","404127","0.89","-0.31","39.31","Below Average"
"4","40145","54","2020","55352","1.00","0.57","73.09","Above Average"
"4","40147","54","2020","42486","1.10","1.27","90.38","High"
"4","40149","54","2020","7974","0.94","0.08","54.28","Above Average"
"4","40151","54","2020","6708","0.95","0.19","59.57","Above Average"
"4","40153","54","2020","13508","0.89","-0.28","39.90","Below Average"
"4","41001","54","2020","11521","0.91","-0.16","44.82","Below Average"
"4","41003","54","2020","44447","0.64","-2.17","4.76","Very low"
"4","41005","54","2020","221567","0.75","-1.37","10.79","Low"
"4","41007","54","2020","23583","0.79","-1.03","17.01","Low"
"4","41009","54","2020","31658","0.83","-0.75","23.48","Below Average"
"4","41011","54","2020","49493","0.98","0.36","65.42","Above Average"
"4","41013","54","2020","16316","0.96","0.24","61.21","Above Average"
"4","41015","54","2020","18366","0.97","0.34","64.99","Above Average"
"4","41017","54","2020","92210","0.71","-1.61","8.17","Low"
"4","41019","54","2020","77417","0.91","-0.17","44.42","Below Average"
"4","41021","54","2020","1504","1.01","0.62","74.54","Above Average"
"4","41023","54","2020","5005","0.85","-0.59","28.36","Below Average"
"4","41025","54","2020","5007","0.88","-0.34","37.83","Below Average"
"4","41027","54","2020","11555","0.69","-1.76","6.77","Low"
"4","41029","54","2020","121010","0.75","-1.35","11.01","Low"
"4","41031","54","2020","17579","1.05","0.90","82.03","Above Average"
"4","41033","54","2020","59457","0.90","-0.25","41.29","Below Average"
"4","41035","54","2020","44454","0.87","-0.41","35.20","Below Average"
"4","41037","54","2020","6015","0.96","0.22","60.66","Above Average"
"4","41039","54","2020","208413","0.73","-1.47","9.53","Low"
"4","41041","54","2020","36592","0.95","0.16","58.21","Above Average"
"4","41043","54","2020","78882","0.87","-0.41","35.20","Below Average"
"4","41045","54","2020","18770","0.84","-0.70","25.33","Below Average"
"4","41047","54","2020","189752","0.80","-0.97","18.28","Below Average"
"4","41049","54","2020","7058","0.90","-0.22","42.10","Below Average"
"4","41051","54","2020","387740","0.64","-2.16","4.86","Very low"
"4","41053","54","2020","49697","0.85","-0.59","28.36","Below Average"
"4","41055","54","2020","1134","0.81","-0.85","20.82","Below Average"
"4","41057","54","2020","17599","0.86","-0.51","31.12","Below Average"
"4","41059","54","2020","47804","0.86","-0.49","32.01","Below Average"
"4","41061","54","2020","17414","0.89","-0.31","39.03","Below Average"
"4","41063","54","2020","5048","0.90","-0.21","42.81","Below Average"
"4","41065","54","2020","14757","0.76","-1.24","12.59","Low"
"4","41067","54","2020","288776","0.70","-1.74","6.99","Low"
"4","41069","54","2020","1123","0.98","0.38","66.19","Above Average"
"4","41071","54","2020","62447","0.82","-0.78","22.70","Below Average"
"4","42001","54","2020","68131","0.87","-0.45","33.62","Below Average"
"4","42003","54","2020","781911","0.80","-0.93","19.18","Below Average"
"4","42005","54","2020","54058","1.01","0.64","75.22","Above Average"
"4","42007","54","2020","121874","0.92","-0.10","47.02","Below Average"
"4","42009","54","2020","35019","0.91","-0.15","45.00","Below Average"
"4","42011","54","2020","283073","0.91","-0.14","45.19","Below Average"
"4","42013","54","2020","89149","0.91","-0.13","45.87","Below Average"
"4","42015","54","2020","46264","0.98","0.37","65.73","Above Average"
"4","42017","54","2020","373097","0.78","-1.15","14.54","Low"
"4","42019","54","2020","119548","0.84","-0.67","25.92","Below Average"
"4","42021","54","2020","98081","0.89","-0.30","39.62","Below Average"
"4","42023","54","2020","3464","0.87","-0.41","35.20","Below Average"
"4","42025","54","2020","45976","0.90","-0.18","44.08","Below Average"
"4","42027","54","2020","84127","0.66","-2.01","5.26","Very low"
"4","42029","54","2020","262728","0.69","-1.76","6.77","Low"
"4","42031","54","2020","28227","0.91","-0.14","45.38","Below Average"
"4","42033","54","2020","62140","0.96","0.27","62.17","Above Average"
"4","42035","54","2020","26044","0.86","-0.49","32.01","Below Average"
"4","42037","54","2020","44808","0.85","-0.59","28.36","Below Average"
"4","42039","54","2020","64399","0.96","0.23","60.87","Above Average"
"4","42041","54","2020","151154","0.80","-0.94","18.99","Below Average"
"4","42043","54","2020","181328","0.88","-0.37","36.68","Below Average"
"4","42045","54","2020","333403","0.78","-1.08","15.99","Low"
"4","42047","54","2020","20843","0.85","-0.62","27.56","Below Average"
"4","42049","54","2020","178123","0.84","-0.66","26.51","Below Average"
"4","42051","54","2020","106936","1.01","0.58","73.43","Above Average"
"4","42053","54","2020","5912","0.90","-0.24","41.54","Below Average"
"4","42055","54","2020","105211","0.92","-0.09","47.48","Below Average"
"4","42057","54","2020","10654","0.94","0.08","54.28","Above Average"
"4","42059","54","2020","25807","0.86","-0.51","31.12","Below Average"
"4","42061","54","2020","32961","0.91","-0.12","46.15","Below Average"
"4","42063","54","2020","58600","0.85","-0.57","28.95","Below Average"
"4","42065","54","2020","33407","0.97","0.29","62.85","Above Average"
"4","42067","54","2020","16847","0.91","-0.17","44.42","Below Average"
"4","42069","54","2020","140014","0.84","-0.66","26.51","Below Average"
"4","42071","54","2020","326985","0.83","-0.73","24.37","Below Average"
"4","42073","54","2020","66506","0.95","0.19","59.57","Above Average"
"4","42075","54","2020","94107","0.91","-0.11","46.71","Below Average"
"4","42077","54","2020","229444","0.85","-0.55","29.57","Below Average"
"4","42079","54","2020","210544","0.84","-0.68","25.73","Below Average"
"4","42081","54","2020","84043","0.94","0.06","53.57","Above Average"
"4","42083","54","2020","29808","0.90","-0.22","42.38","Below Average"
"4","42085","54","2020","81672","0.92","-0.10","47.02","Below Average"
"4","42087","54","2020","37318","1.05","0.94","83.17","Above Average"
"4","42089","54","2020","108566","0.85","-0.61","28.02","Below Average"
"4","42091","54","2020","463495","0.75","-1.34","11.29","Low"
"4","42093","54","2020","12410","0.87","-0.46","33.16","Below Average"
"4","42095","54","2020","199172","0.86","-0.51","31.12","Below Average"
"4","42097","54","2020","73270","0.99","0.49","70.80","Above Average"
"4","42099","54","2020","26875","0.76","-1.23","12.71","Low"
"4","42101","54","2020","940449","0.80","-1.00","17.85","Low"
"4","42103","54","2020","39664","0.91","-0.17","44.42","Below Average"
"4","42105","54","2020","11938","0.90","-0.24","41.54","Below Average"
"4","42107","54","2020","105996","0.92","-0.09","47.48","Below Average"
"4","42109","54","2020","26200","0.86","-0.52","30.68","Below Average"
"4","42111","54","2020","60024","0.98","0.39","66.47","Above Average"
"4","42113","54","2020","5165","0.97","0.32","64.31","Above Average"
"4","42115","54","2020","31545","0.94","0.12","56.02","Above Average"
"4","42117","54","2020","30991","0.95","0.18","58.89","Above Average"
"4","42119","54","2020","29936","0.83","-0.71","24.81","Below Average"
"4","42121","54","2020","43279","1.03","0.78","79.21","Above Average"
"4","42123","54","2020","28485","0.88","-0.35","37.49","Below Average"
"4","42125","54","2020","148417","0.91","-0.14","45.38","Below Average"
"4","42127","54","2020","39297","0.93","0.01","51.50","Above Average"
"4","42129","54","2020","253363","0.88","-0.34","37.83","Below Average"
"4","42131","54","2020","19319","0.89","-0.29","39.75","Below Average"
"4","42133","54","2020","283031","0.85","-0.60","28.21","Below Average"
"4","44001","54","2020","30008","0.77","-1.16","14.20","Low"
"4","44003","54","2020","111585","0.85","-0.55","29.57","Below Average"
"4","44005","54","2020","53130","0.80","-0.96","18.59","Below Average"
"4","44007","54","2020","388640","0.80","-0.97","18.40","Below Average"
"4","44009","54","2020","77427","0.77","-1.15","14.29","Low"
"4","45001","54","2020","20557","1.07","1.05","85.12","High"
"4","45003","54","2020","125237","1.00","0.56","72.87","Above Average"
"4","45005","54","2020","8717","1.14","1.61","94.49","High"
"4","45007","54","2020","141417","0.98","0.40","66.75","Above Average"
"4","45009","54","2020","13248","1.13","1.53","93.44","High"
"4","45011","54","2020","18298","1.12","1.44","92.48","High"
"4","45013","54","2020","113896","0.85","-0.57","28.95","Below Average"
"4","45015","54","2020","131196","0.91","-0.16","44.82","Below Average"
"4","45017","54","2020","12899","1.10","1.30","90.84","High"
"4","45019","54","2020","237870","0.82","-0.82","21.37","Below Average"
"4","45021","54","2020","45307","1.09","1.18","88.74","High"
"4","45023","54","2020","25839","1.04","0.86","81.10","Above Average"
"4","45025","54","2020","37656","1.08","1.11","87.10","High"
"4","45027","54","2020","30470","1.13","1.54","93.60","High"
"4","45029","54","2020","32465","1.13","1.47","92.79","High"
"4","45031","54","2020","54023","1.06","0.95","83.36","Above Average"
"4","45033","54","2020","26637","1.17","1.80","96.63","High"
"4","45035","54","2020","90328","0.86","-0.53","30.44","Below Average"
"4","45037","54","2020","22637","1.07","1.07","85.71","High"
"4","45039","54","2020","21211","1.17","1.84","96.97","High"
"4","45041","54","2020","107564","1.05","0.90","82.15","Above Average"
"4","45043","54","2020","51147","1.07","1.08","85.90","High"
"4","45045","54","2020","298887","0.84","-0.66","26.51","Below Average"
"4","45047","54","2020","52734","1.00","0.55","72.69","Above Average"
"4","45049","54","2020","17881","1.15","1.68","95.24","High"
